date,share of teams constituted as circles,share short tern leave,involuntary headcount change (FTE),reachability,count sessions on .projuventute.ch,count leads,net promoter score,private donations,additional monetization/savings from CRM,additional monetization/savings from programs
2023-03-01,121.60752392772194,3.38595685414583,2.535051189607981,45.4992851560273,217211.08878754586,871.3049003451997,35.00075315084613,771262.0376346915,36683.65563883545,333621.46386599354
2023-05-01,88.9964552005499,1.6989368442391766,2.9391159471644834,44.86000824982375,192808.62650338543,466.49725823291203,35.0015008583023,1791005.4396938886,12030.551875012567,235211.13104487146
2023-02-01,86.37044544138706,1.5313428355612289,2.121787540293348,45.47900260267402,206049.92453023617,844.9400044294607,34.99852622338452,1556055.8929714346,66583.23325390083,121239.5837681003
2023-12-01,86.29965987799034,3.428116187702465,1.76487609558616,44.73198624222345,189408.0296594076,281.2584000467506,34.99759686181504,1401074.6929908318,26422.5486739185,12874.332139415346
2023-09-01,83.58621709138454,0.1961377147185548,1.1447520420986674,42.67917748921146,199519.70506527758,682.8180214687233,35.00075993409549,1108417.2099482699,-17917.482430771382,284204.55301128206
2023-05-01,73.74212267100974,3.467315023947097,1.2640549438518522,42.943258598034305,172417.6508834585,266.7719174042942,35.00120502854907,1002232.1862108202,-22914.08323442694,161309.71657025252
2023-08-01,75.32656977320558,1.3315866785233195,2.9311011901487602,44.44150352131727,196411.85094213267,0.8128997475112101,34.99727266657927,966122.3673529669,34368.98955346855,92249.90083871028
2023-06-01,123.8276462414159,3.40317461918778,1.956504458654219,46.458272470857715,171352.2735899715,712.4524230923319,34.997359042470336,804580.1809291138,-1796.4991396313053,9135.14320302356
2023-04-01,110.62177631160515,-0.5233065039929985,2.3112884245865994,44.169234002036625,213949.55546121715,1115.1986726219557,35.0013379566657,725223.5153397355,63343.44586044384,-2647.0357936631626
2023-04-01,132.3636808087977,0.07311416363644652,2.7270907539209324,46.537203661433466,207604.40827409635,766.6664678767978,35.00025633399449,723428.9613279284,-17564.441396903865,157563.87226534646
2023-09-01,51.49980247965462,1.3186089304217505,2.310577444369624,45.90793486750199,201509.8854796763,264.0127029218908,34.99695918884427,1372254.2522798667,-9383.361868456159,43498.99486115445
2023-07-01,100.54282606704905,3.573866416717685,1.626276073400465,46.26609135010163,199975.60248310657,619.9151730884713,35.0001196205188,1252528.8187489763,-28873.43362840178,109346.56214137597
2023-10-01,58.31484747000154,0.9177122244506334,1.3516171278796283,44.972609405260734,203741.67552289114,738.4357503903468,34.998521028072126,1072012.8956494855,5071.345879738662,-6505.305212089617
2023-09-01,117.50190590154907,2.082711800309561,2.511699484452589,45.859324156236354,212509.67689910752,214.43397346998648,34.99772381133096,708119.9056193508,-9786.150339499887,64568.235092434625
2023-01-01,137.3352148333655,4.53393244961402,2.8590512414706444,44.368178649986135,215981.3633400214,596.1141026261357,35.00119055254713,1970699.860994274,37406.48952040068,66297.76244227908
2023-03-01,125.52169160520319,2.696751812867369,0.9129542623531747,43.23653491328599,178606.0214300509,101.13690245867974,35.00026602608507,1321213.8124455665,73394.9173077392,20247.257166212723
2023-08-01,120.33780931314395,0.2583656625805506,1.9116175122867163,43.28286977463056,188362.74447293553,663.9689663063916,35.00152862157253,915280.7156188106,13581.138248044132,130423.21597926042
2023-01-01,78.1963240110093,2.3384177990743096,1.7230447567995362,43.56022083132986,179134.0656554534,807.818923441775,35.001184568219784,1055625.2981961996,-8294.661461151874,71696.506836654
2023-08-01,78.5873487021314,0.5953695734523063,2.1953596358187815,45.435012339295696,207230.11477008823,993.157861222029,35.00110756178101,1634510.1560176865,-24838.273902852623,11417.308531817951
2023-04-01,117.97808197118943,3.0998751539443745,3.033532434599887,43.81009319783236,205922.69487267244,471.5689300808893,34.997372966196174,675922.8896990822,-7498.082495476504,167859.72529072888
2023-05-01,70.93967782851126,0.8829356645693767,1.2917642898278807,42.89498090575466,192907.15926831556,340.2621919994057,35.000890847183165,933146.2697748409,3438.5805283545396,98184.33696975771
2023-03-01,54.73283373003582,1.3930373922844241,2.8493292580340013,41.978687244829786,208676.04546783894,394.69654644796674,34.99950054454676,681657.3131625257,11897.772149419789,136164.00777922868
2023-09-01,134.10669814950532,1.4881521037270646,3.0782956304599134,43.448176964416476,189529.554513014,477.46924751224395,34.99816940503206,885269.3942585188,22570.401808971492,-26095.278102317803
2023-06-01,126.14824413154122,2.4355707946415897,2.4486884725891445,42.793352901206084,204970.27015995645,407.94092375571825,34.998529874797725,1647793.608609623,30736.032760583636,30169.816144308323
2023-04-01,115.93145762545853,1.392849333697971,1.8611597643859423,44.805336357374394,196534.03398134996,698.3679021874448,35.00156479073245,892877.1073405417,45856.69568272611,141933.49949618656
2023-08-01,81.82735785760241,1.464820534059216,2.792517631618222,45.1520633980713,172699.8872173537,736.1956836370528,34.99810198840627,805372.906169462,13346.918471835255,85645.51172507953
2023-04-01,88.72873009537287,1.3524115719691736,0.6756007987672374,44.62961905645749,198258.58812908857,860.2828657541866,35.00033364380144,865044.7874620237,73038.5723531504,35970.118010882696
2023-11-01,47.98767668404919,2.4841507280640855,1.6375105283610158,43.61403180123184,196900.45304786912,243.41130634573688,35.001777241339596,575231.7063613185,15460.71353309627,348953.91216814076
2023-03-01,83.09629938876094,-0.4915951187608012,1.674980090906514,45.612375233029425,168916.1708382245,910.6762611900069,35.000645159908295,1041269.6016048418,-1591.7587769493084,96057.77729858199
2023-04-01,81.05253755735667,1.0524333217514084,2.226098918557934,43.61747133757605,190330.3475348923,683.5963680672143,34.99876017851448,1302618.0324250448,42612.937106184996,68808.68565960355
2023-11-01,26.577833474686102,-0.8663742930791931,2.566342589995873,43.63648736190202,212513.53719736496,129.62607985343635,34.99741259767602,1242907.739483126,6120.284588988447,278692.98220460216
2023-05-01,90.5793907291338,2.771442114270082,2.7632644473440067,46.278375248780314,203521.27215866017,625.890726683712,35.000219580331866,662584.6145448869,3754.7240516366364,120023.37457659615
2023-07-01,139.90810864783128,1.4337901363074788,3.289303666316668,42.385889893792715,224375.63423847512,294.2516298520685,35.00031260433816,1788697.5964567077,15616.425382910667,-7632.368996184858
2023-12-01,100.4304768918892,1.192694861848874,2.3054846350234897,42.76630204437244,186327.35860199126,290.2018363942244,34.99837142813492,1154077.6836502224,27853.50582943054,212299.84413812906
2023-04-01,78.50422929968254,-0.011557911320554393,2.7577655865218915,43.82226734353427,190455.65338728498,565.0046464605455,35.00175918825609,1086173.389718308,5568.3434016690535,143494.52434287572
2023-05-01,76.55715132622632,0.6248122674604211,-0.43739995158715983,43.76850992902003,191646.08911881456,58.89501974072829,34.99861567607884,955018.697714847,-19821.63618011255,285253.60934755445
2023-10-01,87.51061172999195,3.9127660205184442,2.999992769948175,42.56121417679451,187516.51206107173,-99.51286764682402,35.00117325721118,540527.0661745409,-21503.684317606137,38232.89320585358
2023-02-01,116.48932424686976,2.120114260390982,1.0504547015894403,43.63091841456223,198813.47190482292,417.3731221940244,34.9989388532345,2039259.4514124456,-14570.334256198868,62193.54689096954
2023-09-01,105.44846811618415,0.9399754566316937,1.1264953895599583,42.82079622655481,190126.3012725833,425.783304376325,34.99883720178954,491805.42857360013,27574.82068037162,31720.614243154236
2023-09-01,100.0992001182846,2.1427199599771467,3.0040940146984667,43.6082070684823,161364.55039452104,492.2912239978682,35.00255852636972,518208.0775278383,22938.2973526741,141752.5729750476
2023-12-01,71.77196890950982,0.5455421863640877,2.086174937601208,43.25208508087796,219728.34265313327,348.4279545338459,34.99790835561667,1646287.2247120936,-29593.79306097577,142473.52363082964
2023-07-01,80.56736484222657,0.6560959765706404,1.1551604663231547,44.03046716530769,181422.0802627949,734.9557731270365,34.997924088041025,1674193.039737802,22738.65216455706,-67804.52852924736
2023-01-01,104.31923449053498,1.769579332593354,1.9122350163952702,43.188221246419516,179810.0228601639,418.76506015885354,34.99820519188223,1127433.5690285077,131.64173504880273,291087.86944688123
2023-06-01,118.98811275139524,1.2718528095408468,1.52267914754553,46.54523544524734,171183.11592300647,803.4484429354588,34.997433104505525,1785361.9795762424,34620.281243498684,126352.52192845714
2023-04-01,34.93206288666851,3.4000911211314886,1.1084780062086232,43.803549176592476,176790.27844140888,235.5023052120544,35.00002933567728,1019883.5250892002,-12470.685654335448,6907.55027773109
2023-06-01,107.26980211619866,2.5960270686665305,3.048536520403558,42.51536730970406,211109.9365573345,188.59839427010508,34.998032139910194,1303147.2636800946,36640.916855066134,115336.52846905895
2023-05-01,91.90579371591444,0.9994003130469993,2.3321950818843167,46.53522058774024,177491.44971836894,138.99116518505826,35.001127927162784,1153747.2221077392,630.5832618875647,53568.86620979606
2023-06-01,114.95296624228061,0.9842842330680082,0.9090324377950257,43.16979046967985,184620.9053515461,206.98822372610744,34.99944774777584,857851.0522994014,22599.784982541652,90111.89496563285
2023-08-01,115.06018479066924,1.071959007652604,1.456422688892701,43.77239315193514,191433.3341885797,286.70988134391996,35.00153520318728,1243051.7693775324,-9948.653480710484,47382.16394813634
2023-01-01,71.55177850787642,0.9003490417300163,2.173200258219974,43.66598184843882,199402.07540169588,679.9507422008979,34.99880779119721,1212339.2377500138,46599.34442748399,221710.96086339818
2023-02-01,101.41310261690245,3.026180749217679,2.406147323987571,44.871807202942115,183790.69500133852,673.3370736579365,34.99981959201548,766803.4913974794,-16591.307909613235,66405.75846273341
2023-07-01,60.00130518547286,3.0582910584168896,1.9450111107656696,43.33118770966835,186812.81172572685,679.5872284978235,34.997748338254056,963041.8964976241,20622.285474431188,-30039.331449455996
2023-02-01,71.66405338280101,1.955190803035209,2.731436846774919,43.540356050650196,139630.18305105795,613.5707951967513,34.999012065323406,892699.1891408383,-12828.550711568583,28502.418481620378
2023-04-01,133.96333419112437,2.4487650123573137,2.1387152208390177,42.00165529092761,164982.4793342107,209.07401305355108,35.00006748952577,571596.7029443124,49874.610541247595,107290.81984658788
2023-08-01,100.31750203053775,1.8123527256798997,1.8329631410333764,42.98032827567699,206829.5604532014,607.7352306083454,35.00063729896462,910107.7384461631,9754.830560815808,131820.08655357812
2023-07-01,76.81852541574784,2.23803184297739,2.772659654535183,43.41345874430108,201688.520226443,422.1319432897168,34.99911115833958,882485.7356788694,24348.187233376335,231680.9963043204
2023-04-01,120.4137194870985,0.13194497129070992,2.6499211546769015,42.623719716542304,196142.89726966148,371.2167310414975,34.99818133337128,1288689.1298945916,20464.72108134603,14696.037000535245
2023-05-01,125.88898383859106,3.0968336632738107,2.7728214821218824,42.72780090336793,223572.99036693934,711.6103604022526,34.998399698326345,1381696.4571919849,-33621.85921660567,125224.05344643714
2023-05-01,49.85694065282648,1.118804162748965,2.5954831035684514,46.47069772730555,189947.17645508464,459.18124027496134,34.999484243525416,516485.161517896,-17905.180055635916,106283.7660968286
2023-12-01,129.47741447174883,1.3618692765836544,1.252048413688605,43.937522806118814,204104.1724375653,580.6186954709168,35.00027239192044,1915176.6584832196,-15474.2338547279,37090.81714730941
2023-10-01,114.42094046058293,2.710081116978959,1.5112452170664654,42.3251475152921,192776.89402699476,326.39048085515515,34.998420093486594,1164065.595086813,-499.2292771336206,-32003.67400813968
2023-12-01,87.68006319283505,1.974449508121198,1.6803967895064527,43.90414987295386,201022.3459868538,61.89039294791792,34.99979744054106,722356.3036080138,57708.37146491058,114741.76175104422
2023-08-01,129.33933034223094,3.5143638807515103,1.8723457647026454,43.596140846540884,211983.63592703373,610.8309701706422,35.000524241449014,1044161.1952643029,-17052.587510847967,218750.65460123096
2023-09-01,69.40146322047278,2.298387781888879,1.5192527956164334,43.33246775457149,198207.06884864703,564.2347220881994,35.00030007364347,1311791.7787059445,58846.674106553,63414.55158727027
2023-08-01,101.93428236911711,0.47162926525966387,-0.29431424659925987,42.03192170673435,184570.91337891965,163.96694662903474,35.00032091058451,1246226.0352656045,17873.739931683773,302797.1028964524
2023-11-01,54.47039807966324,2.1165950209895836,0.9320994255893984,42.865987827724695,162796.63064663403,406.27615474404445,34.998955457709926,514064.98856988526,10316.88901403417,-35832.73220008468
2023-11-01,102.04477373758493,1.561825650958294,2.325809680541429,43.548396574052965,172918.14711687845,219.89441053422695,34.99655894786901,881396.3820386024,-18665.231995482758,15380.494733002779
2023-12-01,95.5963748393088,2.958166405802883,2.4678034784665157,42.688576815440506,223186.75119059143,632.1205545793724,35.0016222517282,926867.0591657991,-28635.70146134259,71589.39282493303
2023-10-01,103.57685782418831,3.412377355539933,2.59765037601212,44.71648949028742,176399.31143058874,669.0177027878364,35.00017580109756,1123319.4221175092,15097.967287030326,-80665.65529836179
2023-05-01,90.82343481520104,3.0801475694363702,1.6162596168142542,42.40150510018573,173474.59110970842,700.4121663141216,35.00143955176063,1263107.9459643043,-11160.939217284253,67764.5394548288
2023-05-01,90.59467792733462,0.24132733047856414,2.8416231750457532,45.46247385518409,171463.89314663183,388.3589956742479,35.001317412613105,1220143.6243607705,36148.37327473395,44412.14865617582
2023-05-01,96.81543053073443,3.2552493627482084,2.818796122104907,43.9680739699264,193177.30639782813,767.3582677952311,34.99852535408223,580457.1616800958,1884.4397854949484,179344.5296307323
2023-03-01,100.30130157114573,1.506711229896799,2.850804120639496,44.216407762291595,181682.2503293399,420.1675090177945,35.000050857741485,696695.850831207,2941.5042382898196,303325.2676521655
2023-10-01,42.84924327435445,0.4458074909433427,2.401320742088793,43.550504847438205,226758.4437806101,730.4605184915634,34.998814456878875,991396.4603517491,47549.65440151612,94703.98228872448
2023-02-01,100.63404148784454,0.6865962625567814,2.125813489180011,44.03792823364236,173146.19217465044,181.3395685906608,35.00005147656818,872206.5282398295,7458.768687904224,38116.08422867009
2023-02-01,89.7758604570132,1.620644031833717,2.788237705492066,44.122110596040905,189176.76226762385,547.3548428359727,34.998516349874336,542883.2503529188,9098.920405009956,94444.84101942438
2023-07-01,90.37419092638154,2.2701990229644706,1.7281576970605061,42.65763379285661,206511.41097479453,810.5599837461008,34.998994290325015,757254.822411748,7140.0272416725775,973.9671645653434
2023-06-01,117.2626771926719,2.2528268247376357,2.959789772485965,43.79251117744638,191758.64758121374,359.02055347623775,34.99850829067476,808087.8687596434,-13383.987938380473,83905.13287585294
2023-11-01,142.59221577637058,2.9862154487471515,0.7027870725714542,42.48013721389979,169310.44780897207,596.8758501735898,34.99922460830107,1072931.0241682522,10053.054071194132,128556.58393467336
2023-12-01,49.36054769974105,0.0805103874724522,1.9406527677038183,44.59747690638504,200450.91082549305,557.4048584881047,34.99733114989283,1123618.918979515,84752.10351645469,104468.89985350869
2023-06-01,117.66729401387474,3.11596846606489,0.5690767559671017,44.65499178519518,222456.33962137147,530.128516814013,34.998109759900004,1153713.2050893998,-36444.00131494784,168803.40943571785
2023-11-01,127.51733696522987,2.0654835334211787,2.701477519945434,45.58362975974752,209996.4990263392,421.4209745003851,34.99958928081116,487961.4687261033,2279.176801037549,81151.48452649289
2023-04-01,111.12811045568115,4.29987119493757,2.3821160053894816,44.2401824419571,190036.03151255098,489.1012172666592,35.00025113441576,634058.4210425569,4671.069328386286,73788.46752045113
2023-08-01,70.30803829294904,-0.007021308591846687,2.998160388537349,42.67372256301976,213366.12704783393,371.5979136347787,34.99824611414425,962411.8277676702,-13238.95826866461,2759.96408243943
2023-02-01,82.32060192460429,2.4236457652714427,2.1588799993062913,45.944506795070396,203482.26792076157,336.8541476336787,34.99752127695466,853894.3398267928,23963.150444443632,-31052.85113595028
2023-03-01,85.22709657590369,-0.5414236754282051,1.9180445019149033,43.28941816566489,216436.64063598574,796.8741157978454,34.99994491782448,881894.7589386394,26746.702598782696,157001.82525788003
2023-01-01,106.04252827729474,1.650615168520466,2.7381156288921513,43.128544284778584,158882.91150743366,249.5994546308533,34.99833832478311,1507884.8254092098,-12292.924791534999,13688.469895345861
2023-02-01,119.09861374580447,1.8309520226305476,3.0285391874527057,43.63448589442288,189127.01850234222,614.584214136954,35.00067178741619,526935.4837529714,111744.84588766765,5865.185606128478
2023-04-01,93.16544561199157,3.1190824706449227,2.6712575835983126,44.04091773197025,220567.79733919463,192.10815056185385,34.99898880513066,566970.9033023358,66270.35664203647,84027.80055601467
2023-08-01,42.549481832924236,2.240776845324559,2.7041477531527787,43.98851861216666,206998.81724450545,396.8170559167156,34.99783747094434,792059.1968187809,17103.936327688407,236412.22980174504
2023-09-01,106.32938373778029,1.4064368467808808,2.830827542817892,42.32092141594771,210029.3353513688,782.0140938460737,34.997440020440884,1015622.0569074264,-17474.545103480938,77719.17238259691
2023-01-01,73.40474846514361,2.188537347364699,2.7471217944501136,44.249923323514786,196305.2740388452,401.40439392568203,34.99883517547912,889078.2706081824,43513.58316352489,90408.35113129052
2023-09-01,134.49326151759482,0.41424318029365814,1.5128067674486347,44.349575063119616,200965.88000539955,502.3345597899838,34.99831935200299,1685648.1327567333,3910.92256103782,317208.3539755421
2023-03-01,72.32982440092631,1.7835316104689165,2.1882261135013152,44.37208336619253,203981.6008309392,981.352704358705,34.99795241080291,1199199.8242462722,18281.922659394742,209295.1343151508
2023-05-01,116.36769085122054,0.7495698171492076,1.978079727615595,43.04336347516082,221209.94542500327,765.5909596623011,34.9994587860251,577236.0994073354,24810.14989975922,220912.00257275483
2023-06-01,114.77520398227317,0.8301323807098858,1.869502858183166,44.320501448761796,218068.01156112054,614.1047717790959,34.99777125805598,854101.3839492255,14287.610314708567,261742.66567932593
2023-03-01,107.72090742143821,0.8021292437486283,1.4250954351894334,42.41729814705037,205359.67814317305,53.732439136490484,34.99911612332695,1118353.2684163647,22248.02197130525,117004.03934877831
2023-04-01,91.74416573695183,3.245609788570462,1.1509301847495728,42.274548344307526,202090.3147870592,490.1317867213885,35.000218022144736,658444.6882502605,-16997.304720084445,56210.36588754642
2023-05-01,73.68404547004862,1.8719597836483959,2.8955922850760625,46.31804871417373,217634.3164092348,537.4194569697742,34.999184904379376,1295811.8890081383,-2222.6864826389638,97053.90433486641
2023-02-01,119.0629063161463,-0.5795519568588439,2.908420671541483,45.44831831257054,190782.80414866644,477.2969482595534,34.99737930923956,576345.5522547899,14845.11747287655,103183.06275927802
2023-11-01,100.0585954909344,1.26844353494907,1.092300748428182,44.28602026458928,195019.1365335069,525.8820714757776,35.00137726023876,956143.7600305816,15172.468342539538,102126.29485992566
2023-10-01,114.30898594902087,1.896129880676299,3.2263894076873156,43.37675216608987,196928.9723096872,289.09868882962894,35.00036436172592,747783.1606005058,17551.62306318286,272764.99732545274
2023-09-01,84.32597369680384,-0.8227248181759503,0.8587256303037785,42.61356959865365,209961.2932331105,935.2418861489587,35.00048186502408,596960.1595696508,35580.48940073518,23320.41054891165
2023-12-01,83.18740772095826,0.009459231703832227,1.6974699900372692,43.346810131303364,169377.18941590286,106.26785111715412,34.99801407262465,1552566.0594786387,45324.18150251253,48961.45933458445
2023-06-01,86.22842791156076,0.6315517725840556,3.2368231516089505,43.20086956563033,212793.12175694364,659.7429582050808,35.00106466932954,460714.09446240147,94545.28800917715,59207.33758766114
2023-07-01,95.0664691712065,1.041150098959024,0.14373157322609975,43.44756763214915,190732.5251119543,437.2498957448442,34.99749240260387,935154.5242121288,3378.905446263976,77005.89292176232
2023-07-01,113.7486550866088,1.0846269634675492,2.4399282475100996,43.131871832437234,189765.40779321655,340.37067589707976,35.000147771395916,791048.3949095114,-8578.037766377962,15513.775667695896
2023-01-01,69.20701198454678,1.125710868963587,1.310220203311399,43.70024235799183,197469.95964609054,733.2413503427591,35.00109438767092,1444563.221443869,20396.695667271157,102187.37334569654
2023-08-01,100.93632011295333,0.8652556233545596,2.4914928836196113,46.27145166516243,211048.27011655972,797.8552575800019,35.00073701795861,1450049.688424985,27561.359625120305,83712.28593105446
2023-08-01,102.69658954715194,3.4040246108604704,1.7668978480446813,44.931736780621534,196538.25588519603,475.9808916708932,35.00060241932702,1112362.9634246998,-3819.4991172616938,169426.74740755552
2023-06-01,81.63006335923261,0.5445305003690721,1.2735831477265045,44.34965107721835,211957.5115092455,1019.6193294240666,35.00040860649221,1099408.6208883016,-6106.980223898666,-34995.53687289771
2023-11-01,135.48067133548855,1.3346204694642487,2.0251625822629853,44.58856161110817,220187.10278187218,682.7491657374119,34.99893214013635,927128.4937424198,25425.51189306485,105998.59734969941
2023-05-01,118.10606367519813,2.9934735647743964,3.103592543781372,42.879938447303374,204227.83203293613,745.2749123542056,35.00044043455236,633726.8562454247,11007.573212158575,97314.7509762767
2023-01-01,38.241707004727154,0.11566481889539237,2.5841685931093696,44.24728152871469,199534.43414905606,515.3186490879616,34.99852098867292,768430.4978032823,31209.81358949323,303183.4903264973
2023-06-01,105.11184653861197,1.6125839134297153,2.832980614383654,42.572207563388005,187800.06952415695,725.2070125871604,34.998491504092534,1399547.2001543546,50145.51060630316,273327.10632020736
2023-05-01,128.10517876819,-0.0734986300277034,2.519512776266355,44.01838056792938,171841.43158500097,134.33615157664815,35.00013849664775,1544418.6066410358,11047.053039436596,263075.6320607207
2023-11-01,108.19141381158842,1.873842757403762,2.4775866349156814,46.390604984392326,214099.85650692836,468.7147811587513,35.00135734668802,761060.1683465353,34800.568040257356,141240.25032356623
2023-07-01,90.17157568889769,2.06274998320353,2.1345826093144478,42.71915643372355,196645.64481506846,606.8622528750391,34.999658802603044,708755.1596461543,-7248.595874584657,65942.60915868814
2023-02-01,69.75735232301854,1.8699084148566245,0.4367314597381687,43.487654297175474,202841.25698936975,511.2863094495634,35.000271500685166,1069154.215753715,-18799.333644518923,10462.815227467785
2023-07-01,134.03880157177412,0.9877637311433501,0.6726017606175818,42.164670371092186,214798.15813427477,730.3544830917832,34.997354716345704,1559442.9582936908,-15499.870574373635,53605.024432449936
2023-06-01,138.50042060206164,2.2906784032260923,1.8111685387324572,43.26653792194849,220103.59409475335,104.6695334559771,34.99994834977536,1006350.8196907239,35747.11015032898,181675.92939633474
2023-07-01,48.71412482384865,0.5638291417109818,0.8729978454334909,43.72897477270197,204343.15408190622,413.8148260859211,34.999827737300606,1339443.146434475,25404.832447565048,287423.39585525106
2023-04-01,115.07901313206604,1.5855612615020902,1.033126431443908,43.04411650252921,202625.36100708114,537.3066296077901,35.00078779998691,744838.2797415055,-10484.464469204457,58842.81847618733
2023-05-01,117.91754442566568,0.28295528522548596,2.5431419447285477,43.347848414788224,163583.51771324474,704.9033290905019,35.000389569344776,687049.580584208,28150.92252299902,-1643.5321133287216
2023-06-01,86.50127401756761,0.864066258788358,1.2479740881848957,42.24463903216779,177240.45301465094,665.864886754366,34.99996336442761,410611.62334296945,-2003.5791101795667,141018.39346497605
2023-02-01,132.24407848678587,1.742375182687517,2.411639786611948,44.148116767132706,195979.6910280091,378.644216314601,34.99818136555493,926157.2986750437,-9820.515727975268,62852.3618075963
2023-04-01,82.85285090781841,0.8740216193460516,1.9865763781585393,44.80330774381755,149403.84921895666,398.3523633595709,35.00048041103297,1013572.9820481313,76915.40936706052,85857.63981142805
2023-12-01,128.09326185272516,3.405135613621278,0.4458381238167048,44.29609010020789,166942.89231311483,432.574312548272,34.9975726152677,1157212.6552852183,47870.66453894132,37240.48904403245
2023-01-01,110.22777690377688,1.7965110025297697,2.95507055546631,43.031296338611256,198144.94881489707,237.31017899927934,34.99714420752394,787483.8526894114,-22658.59492156266,299644.4459463829
